ID,Local,Num_Duplicates,Rating,Song,Artist 1,Artist 2,Artist 3,Artist 4,Artist 5,Artist 6,Artist 7,Artist 8,Artist 9,Artist 10,Date,Spot_Date,Re_Date,Duration,Album,Popularity,Dance,Energy,Key,Volume,Mode,Speech,Acoustic,Instrumental,Lively,Valence,Tempo,URI 1,URI 2,URI 3,URI 4,URI 5,Artist URI 1,Artist URI 2,Artist URI 3,Artist URI 4,Artist URI 5,Artist URI 6,Artist URI 7,Artist URI 8,Artist URI 9,Artist URI 10
1166,No,1,No Rating,Take A Step Back,Dr. Fresch,Marten Hørger,,,,,,,,,2020,2020-11-06,Unknown,160000,Take A Step Back,62,0.811,0.888,1,-5.735,1,0.263,0.0547,0.92,0.277,0.219,125.984,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1htHgbGwgCWJBfGiQwcRqC,spotify:artist:0EdUwJSqkMmsH6Agg3G8Ls,,,,,,,,
1216,No,2,No Rating,Levitating,Dua Lipa,,,,,,,,,,2020,2020-03-27,Unknown,203808,Future Nostalgia,86,0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,,,,,,,,,
1217,No,1,No Rating,Pretty Please,Dua Lipa,,,,,,,,,,2020,2020-03-27,Unknown,194607,Future Nostalgia,62,0.906,0.474,1,-6.124,1,0.194,0.0311,5.50E-06,0.286,0.656,106.976,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,,,,,,,,,
1415,No,1,No Rating,Goodbye (feat. Lyse) - Slow Version,Feder,Lyse,,,,,,,,,2020,2020-10-02,Unknown,185173,Goodbye (feat. Lyse) [Slow Version],67,0.764,0.683,1,-5.658,0,0.0715,0.173,0.842,0.117,0.141,92.654,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5KnoVkIUGmK0PiDKMjz2LM,spotify:artist:7K9peN1sknRNqPr9YEYedM,,,,,,,,
1416,No,1,No Rating,Mine,Felix Cartal,Sophie Simmons,,,,,,,,,2020,2020-03-13,Unknown,200748,Mine,59,0.591,0.839,1,-4.271,0,0.0416,0.00955,0,0.117,0.228,106.992,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6roDXEmZ6AARdOUv6x5U2v,spotify:artist:7AOCUMe3rKW4o3uADBNwVy,,,,,,,,
1419,No,1,No Rating,I Just Wanna (feat. Bow Anderson),Felix Jaehn,Cheat Codes,Bow Anderson,,,,,,,,2020,2020-12-11,Unknown,159657,I Just Wanna (feat. Bow Anderson),55,0.696,0.724,11,-7.083,1,0.0421,0.18,8.69E-05,0.251,0.568,117.998,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,spotify:artist:7DMveApC7UnC2NPfPvlHSU,spotify:artist:6ObN9YNBliscJOImQp4UZO,,,,,,,
1534,No,1,No Rating,Sun Bleached & Dried,G-Eazy,,,,,,,,,,2020,2020-07-08,Unknown,235647,Everything's Strange Here,42,0.275,0.29,5,-11.85,1,0.0299,0.895,0.0684,0.132,0.128,73.268,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:02kJSzxNuaWGqwubyUba0Z,,,,,,,,,
1588,No,1,No Rating,Elita (feat. Michael Bublé & Sebastián Yatra),Gary Barlow,Michael Bublé,Sebastian Yatra,,,,,,,,2020,2020-09-30,Unknown,210928,Elita (feat. Michael Bublé & Sebastián Yatra),44,0.64,0.806,8,-5.792,0,0.119,0.142,0,0.0793,0.619,157.954,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3ZcbVcd3fsf9qKK02UVzGB,spotify:artist:1GxkXlMwML1oSg5eLPiAz3,spotify:artist:07YUOmWljBTXwIseAUd9TW,,,,,,,
1611,No,3,No Rating,Heat Waves,Glass Animals,,,,,,,,,,2020,2020-06-29,Unknown,238805,Dreamland (+ Bonus Levels),94,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,,,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,,,,,,,,,
1626,No,1,No Rating,No Time,Good Times Ahead,WILL K,,,,,,,,,2020,2020-12-11,Unknown,200079,No Time,47,0.81,0.868,10,-5.558,0,0.0525,0.00459,0.553,0.0566,0.624,126.02,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6M7RdR9ZP52h2mfNLmiHtU,spotify:artist:7m3cYjDlffT2RvkaRrJksn,,,,,,,,
1786,No,1,No Rating,Hey Baby (feat. Gia Koka),Imanbek,Afrojack,Gia Koka,,,,,,,,2020,2020-08-28,Unknown,177546,Hey Baby (feat. Gia Koka),60,0.754,0.877,0,-4.544,1,0.176,0.189,0,0.265,0.649,122.001,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5rGrDvrLOV2VV8SCFVGWlj,spotify:artist:4D75GcNG95ebPtNvoNVXhz,spotify:artist:71WExccCBN2mw0klSzfYzz,,,,,,,
1862,No,1,No Rating,i miss u (with Au/Ra),Jax Jones,Au/Ra,,,,,,,,,2020,2020-10-09,Unknown,172143,i miss u (with Au/Ra),71,0.668,0.726,9,-7.512,1,0.0468,0.0387,0,0.134,0.453,124.075,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,spotify:artist:1eMmoIprPDWeFdB1FxU6ZV,,,,,,,,
2031,No,1,No Rating,Such a Whore (Stellular Remix),JVLA,,,,,,,,,,2020,2020-06-03,Unknown,147638,Such a Whore (Stellular Remix),75,0.624,0.614,2,-4.165,1,0.0448,0.00391,0.0278,0.187,0.139,168.87,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:24D8gx0257CDd1HAuqNuHu,,,,,,,,,
2150,No,1,No Rating,estella//,KennyHoopla,Travis Barker,,,,,,,,,2020,2020-11-20,Unknown,118733,estella//,60,0.472,0.811,8,-5.121,1,0.0612,0.000839,0.000143,0.373,0.637,164.991,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5ObBtv5VunwwhQaXXnUrsM,spotify:artist:4exLIFE8sISLr28sqG1qNX,,,,,,,,
2157,No,1,No Rating,right here - Snakehips Remix,keshi,Snakehips,,,,,,,,,2020,2020-12-11,Unknown,180571,right here (Snakehips Remix),0,0.672,0.8,5,-5.094,1,0.215,0.0144,0,0.141,0.432,94.025,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3pc0bOVB5whxmD50W79wwO,spotify:artist:2FwJwEswyIUAljqgjNSHgP,,,,,,,,
2160,No,1,No Rating,Gimme Gimme (feat. Bleech) - Club Mix,Kevin McKay,Lee Cabrera,Bleech,,,,,,,,2020,2020-09-11,Unknown,210476,Summer Of Love,63,0.716,0.912,2,-4.7,0,0.034,0.00426,0.00112,0.0848,0.52,126.008,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:07VdEUK5mf0rifGeNqs0Wg,spotify:artist:4h8hm6TjKsvgmLajBgaI9w,spotify:artist:0az6y7AjCCOAZzAF3i1Jaq,,,,,,,
2161,No,1,No Rating,Gimme Gimme - Club Mix,Kevin McKay,Lee Cabrera,Bleech,,,,,,,,2020,2020-09-11,Unknown,210476,Summer Of Love,41,0.716,0.912,2,-4.7,0,0.034,0.00426,0.00112,0.0848,0.52,126.011,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:07VdEUK5mf0rifGeNqs0Wg,spotify:artist:4h8hm6TjKsvgmLajBgaI9w,spotify:artist:0az6y7AjCCOAZzAF3i1Jaq,,,,,,,
2171,No,1,No Rating,Know Your Worth,Khalid,Disclosure,,,,,,,,,2020,2020-02-04,Unknown,181436,Know Your Worth,77,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6LuN9FCkKOj5PcnpouEgny,spotify:artist:6nS5roXSAGhTGr34W6n7Et,,,,,,,,
2207,No,1,No Rating,Mr. Saxobeat,Klaas,,,,,,,,,,2020,2020-02-21,Unknown,151181,Mr. Saxobeat,66,0.638,0.889,11,-5.276,0,0.127,0.0476,0.0336,0.24,0.511,127.012,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:25sJFKMqDENdsTF7zRXoif,,,,,,,,,
2246,No,1,No Rating,Forever Yours - Avicii Tribute,Kygo,Avicii,Sandro Cavazza,,,,,,,,2020,2020-01-24,Unknown,193847,Forever Yours (Avicii Tribute),64,0.529,0.612,10,-8.794,1,0.052,0.253,0,0.246,0.434,119.272,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy,,,,,,,
2248,No,1,No Rating,Lose Somebody,Kygo,OneRepublic,,,,,,,,,2020,2020-05-29,Unknown,199549,Golden Hour,77,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,,,,,,,,
2250,No,2,No Rating,I'll Wait,Kygo,Sasha Alex Sloan,,,,,,,,,2020,2020-04-03,Unknown,215361,I'll Wait,70,0.611,0.651,1,-6.973,1,0.0589,0.144,1.70E-05,0.105,0.351,122.983,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:23fqKkggKUBHNkbKtXEls4,spotify:artist:4xnihxcoXWK3UqryOSnbw5,,,,,,,,
2265,No,1,No Rating,Stupid Love,Lady Gaga,,,,,,,,,,2020,2020-02-28,Unknown,193531,Stupid Love,35,0.676,0.815,8,-4.294,1,0.0625,0.00146,0.00041,0.275,0.796,117.973,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1HY2Jd0NmPuamShAr6KMms,,,,,,,,,
2282,No,1,No Rating,Tattoos Together,Lauv,,,,,,,,,,2020,2020-01-16,Unknown,186613,~how i'm feeling~,0,0.862,0.4,4,-7.486,1,0.0736,0.00575,7.49E-06,0.123,0.596,122.963,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5JZ7CnR6gTvEMKX4g70Amv,,,,,,,,,
2327,No,1,No Rating,Gimme Gimme - Club Mix,Lee Cabrera,Kevin McKay,Bleech,,,,,,,,2020,2020-01-31,Unknown,210476,Gimme Gimme,58,0.715,0.912,2,-4.7,0,0.034,0.00429,0.00106,0.0849,0.52,126.01,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4h8hm6TjKsvgmLajBgaI9w,spotify:artist:07VdEUK5mf0rifGeNqs0Wg,spotify:artist:0az6y7AjCCOAZzAF3i1Jaq,,,,,,,
2328,No,1,No Rating,Se Te Nota (with Guaynaa),Lele Pons,Guaynaa,,,,,,,,,2020,2020-09-02,Unknown,155825,Se Te Nota (with Guaynaa),77,0.905,0.686,0,-3.152,1,0.0664,0.0907,0,0.266,0.963,103.013,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6i3DxIlAqnDkwELLw4aVrx,spotify:artist:0BqURncJM5B1BBu7UM51eq,,,,,,,,
2332,No,1,No Rating,Summer Feelings (feat. Charlie Puth),Lennon Stella,Charlie Puth,,,,,,,,,2020,2020-05-15,Unknown,160289,SCOOB! The Album,53,0.696,0.686,5,-6.113,0,0.0309,0.262,0,0.174,0.7,115.982,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1cZQSpDsxgKIX2yW5OR9Ot,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,,,,,,,,
2361,No,1,No Rating,Mahogany,Lil Wayne,,,,,,,,,,2020,2020-01-31,Unknown,177867,Funeral,55,0.466,0.608,1,-4.8,0,0.45,0.0737,0,0.406,0.41,79.48,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:55Aa2cqylxrFIXC767Z865,,,,,,,,,
2362,No,1,No Rating,Mama Mia,Lil Wayne,,,,,,,,,,2020,2020-01-31,Unknown,225440,Funeral,50,0.711,0.639,5,-5.338,0,0.431,0.335,0,0.144,0.961,139.945,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:55Aa2cqylxrFIXC767Z865,,,,,,,,,
2376,No,1,No Rating,Fast and Furious,Lil Yandere,Lil Yung Mustrd,,,,,,,,,2020,2020-10-31,Unknown,140146,Spring Loaded and Booty Sweat,27,0.936,0.322,8,-11.552,1,0.118,0.0152,0,0.0699,0.741,127.066,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6mgjpIviUEEv6KSFrZmyjy,spotify:artist:7kRAposTbIr8kdLSuKIuTC,,,,,,,,
2432,No,1,No Rating,Not a Pop Song,Little Mix,,,,,,,,,,2020,2020-10-09,Unknown,179413,Not a Pop Song,57,0.624,0.651,0,-4.715,1,0.0372,0.279,0,0.0782,0.355,139.115,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,,,,,,,,,
2455,No,1,No Rating,Redbone,Lofi Fruits Music,Avocuddle,Orange Stick,,,,,,,,2020,2020-07-24,Unknown,100795,Redbone,3,0.691,0.429,3,-11.071,0,0.0335,0.88,0.9,0.103,0.522,160.002,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1dABGukgZ8XKKOdd2rVSHM,spotify:artist:48QpIkzC2yRCUCvNvOVZqD,spotify:artist:2Ie3P7oklbSFxfrGtrkT9W,,,,,,,
2472,No,1,No Rating,GP4,Logic,,,,,,,,,,2020,2020-07-24,Unknown,274060,No Pressure,55,0.809,0.684,6,-3.578,0,0.273,0.282,1.44E-06,0.241,0.857,85.009,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,,,,,,,,,
2473,No,1,No Rating,No Pressure Intro,Logic,,,,,,,,,,2020,2020-07-24,Unknown,174901,No Pressure,58,0.794,0.845,1,-6.118,1,0.387,0.372,0,0.124,0.831,93.939,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,,,,,,,,,
2474,No,1,No Rating,Open Mic\\Aquarius III,Logic,,,,,,,,,,2020,2020-07-24,Unknown,303931,No Pressure,55,0.751,0.916,0,-3.917,1,0.256,0.169,0,0.366,0.745,89.876,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,,,,,,,,,
2475,No,1,No Rating,Perfect,Logic,,,,,,,,,,2020,2020-07-24,Unknown,100291,No Pressure,71,0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65E-05,0.301,0.648,159.943,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,,,,,,,,,
2510,No,2,No Rating,Cold Feet,Loud Luxury,,,,,,,,,,2020,2020-02-14,Unknown,175152,Nights Like This,46,0.715,0.672,1,-5.772,1,0.0331,0.0111,0.000542,0.0776,0.225,122.011,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:6t1gpxYbY8OlLA7D2RiikQ,,,,,,,,,
2523,No,1,No Rating,In My Fantasy,Lucas Estrada,NEIMY,Henri Purnell,,,,,,,,2020,2020-04-03,Unknown,171793,In My Fantasy,50,0.801,0.545,11,-6.748,0,0.0326,0.29,0.0595,0.0685,0.562,120.023,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2tndYCXQneCV4jtoWRwVpz,spotify:artist:71Dhj822M1LGpuryPIV2KO,spotify:artist:7cyJzgiJTXR3hf62l5zLOr,,,,,,,
2547,No,1,No Rating,Smoke,LöKii,,,,,,,,,,2020,2020-10-30,Unknown,195556,Smoke,40,0.65,0.847,1,-3.854,1,0.0327,0.083,0.811,0.116,0.199,107.946,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2RDXcxQgmEyomb2g9SERuf,,,,,,,,,
2786,No,1,No Rating,Give No Fxk,Migos,Travis Scott,Young Thug,,,,,,,,2020,2020-02-14,Unknown,224243,Give No Fxk,59,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68E-06,0.0923,0.236,145.976,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,spotify:artist:50co4Is1HCEo8bhOyUWKpn,,,,,,,
2889,No,1,No Rating,Some Say - Felix Jaehn Remix,Nea,Felix Jaehn,,,,,,,,,2020,2020-01-10,Unknown,186878,Some Say (Felix Jaehn Remix),77,0.682,0.7,6,-5.591,1,0.0397,0.406,0,0.174,0.637,120.03,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:7nqlScm2smydSRl13eaP8E,spotify:artist:4bL2B6hmLlMWnUEZnorEtG,,,,,,,,
3001,No,1,No Rating,TiK ToK (feat. Liinii),Olympis,Helion,LIINII,,,,,,,,2020,2020-07-17,Unknown,146250,TiK ToK (feat. Liinii),57,0.629,0.874,5,-5.92,1,0.131,0.00493,2.61E-05,0.134,0.27,124.994,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:23xCxwjg6Bqwm7rh6n9Kjd,spotify:artist:05GSra7vTwr8o54Brzp2nA,spotify:artist:3NQqBSVanWYYIa7Y7deMgA,,,,,,,
3072,No,1,No Rating,Drivin Thru the Night,Petit Biscuit,,,,,,,,,,2020,2020-09-09,Unknown,185336,Drivin Thru the Night,45,0.546,0.587,9,-9.315,1,0.334,0.522,0.0467,0.0955,0.334,123.944,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2,,,,,,,,,
3123,No,1,No Rating,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,50 Cent,Roddy Ricch,,,,,,,,2020,2020-07-03,Unknown,201600,Shoot For The Stars Aim For The Moon,80,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77E-06,0.259,0.286,99.7,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,spotify:artist:757aE44tKEUQEqRuT6GnEB,,,,,,,
3163,No,1,No Rating,I Don't Wanna Know,Punctual,,,,,,,,,,2020,2020-07-31,Unknown,165094,I Don’t Wanna Know,61,0.678,0.827,8,-6.336,0,0.0529,0.00128,0.0527,0.34,0.753,119.988,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:1ocnIbhFWM9bSPrd7Hu4zF,,,,,,,,,
3287,No,1,No Rating,Secrets,Regard,RAYE,,,,,,,,,2020,2020-04-24,Unknown,176767,Secrets,77,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4ofCBoyEiGSePFAG500xev,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,,,,,,,,
3288,No,1,No Rating,Secrets - Tom Field Remix,Regard,RAYE,Tom Field,,,,,,,,2020,2020-07-31,Unknown,157619,Secrets (Remixes),54,0.711,0.922,6,-2.534,0,0.0402,0.0297,1.74E-05,0.144,0.352,125.979,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4ofCBoyEiGSePFAG500xev,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,spotify:artist:0JqlUcGSL0pX3GMKfdTUwk,,,,,,,
3295,No,2,No Rating,Not Sorry (feat. Nicki Minaj),Rich The Kid,Nicki Minaj,,,,,,,,,2020,2020-03-13,Unknown,137280,BOSS MAN,40,0.92,0.472,1,-7.506,1,0.322,0.0079,0,0.0511,0.661,139.957,spotify:track:4VsMart0lkjUtyQnmxloK6,spotify:track:6KJQ2dUyRlevBfFwXyqecu,,,,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,,,,,,,,
3475,No,1,No Rating,Vixen,Shdws,,,,,,,,,,2020,2020-10-23,Unknown,202381,Vixen,16,0.864,0.531,1,-8.78,1,0.0972,0.0234,0.388,0.0723,0.394,126.008,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:68yqVCDFykVIUWzVglAcEg,,,,,,,,,
3481,No,1,No Rating,I Can't Help,Shoffy,Sarcastic Sounds,,,,,,,,,2020,2020-02-07,Unknown,121250,I Can't Help (with Sarcastic Sounds),0,0.714,0.396,2,-8.268,1,0.0631,0.406,0.000722,0.11,0.338,81.977,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4wO0kHiOwf8l9VMJJN9HmG,spotify:artist:1bq8rqNnfrojn0OSAfeNXJ,,,,,,,,
3482,No,1,No Rating,I Can't Help (with Sarcastic Sounds),Shoffy,Sarcastic Sounds,,,,,,,,,2020,2020-02-07,Unknown,121250,I Can't Help (with Sarcastic Sounds),0,0.714,0.4,2,-8.264,1,0.0618,0.393,0.000718,0.109,0.318,81.974,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4wO0kHiOwf8l9VMJJN9HmG,spotify:artist:1bq8rqNnfrojn0OSAfeNXJ,,,,,,,,
3507,No,1,No Rating,VKTM,SICKOTOY,INNA,TAG,,,,,,,,2020,2020-05-29,Unknown,149351,VKTM,55,0.804,0.518,2,-7.599,1,0.201,0.149,1.47E-05,0.0836,0.515,114.977,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4oE7f7lNFkh0EbEZWEawBF,spotify:artist:2w9zwq3AktTeYYMuhMjju8,spotify:artist:1uid9dUz5STckJAH7kFCoE,,,,,,,
3508,No,1,No Rating,Together,SIDEPIECE,,,,,,,,,,2020,2020-11-13,Unknown,186341,Together,67,0.727,0.749,2,-5.811,0,0.0327,0.184,0.00666,0.105,0.466,125.056,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5czbzNZZfWpyFgZyfT3Mkk,,,,,,,,,
3590,No,1,No Rating,I Don't Wanna Know,SOMMA,Brenda Mullen,,,,,,,,,2020,2020-07-24,Unknown,151049,I Don't Wanna Know,67,0.75,0.805,8,-6.438,0,0.324,0.145,0,0.297,0.882,120.008,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:656ibQgcoUQrUPdhQWRcI3,spotify:artist:2RkjEzhUyusJ4KrD5A9yiv,,,,,,,,
3593,No,1,No Rating,Moving Blind,Sonny Fodera,Dom Dolla,,,,,,,,,2020,2020-06-26,Unknown,192984,Moving Blind,45,0.909,0.877,2,-6.683,1,0.117,0.0174,0.000466,0.0761,0.363,121.998,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:39B7ChWwrWDs7zXlsu3MoP,spotify:artist:205i7E8fNVfojowcQSfK9m,,,,,,,,
3610,No,1,No Rating,Energy,Stace Cadet,KLP,,,,,,,,,2020,2020-04-24,Unknown,208550,Energy,1,0.704,0.822,5,-5.142,0,0.0366,0.000341,0.714,0.28,0.442,125.003,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:4C825UjHAWCMvdZwbtpwDT,spotify:artist:3cWOwptrfEuGMJ2cM7ipc3,,,,,,,,
3617,No,1,No Rating,Day 'N' Nite - Martin Jensen Edit,Stefy De Cicco,Ben Hamilton,Martin Jensen,,,,,,,,2020,2020-01-17,Unknown,166200,Day 'N' Nite (Martin Jensen Edit),67,0.766,0.849,11,-5.42,0,0.0361,0.0611,0.0809,0.0536,0.589,125.033,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:5v3JgLiZtNnw6ablRjjNKK,spotify:artist:1Rqa3ZF83zo3rKGrKMM0iD,spotify:artist:4ehtJnVumNf6xzSCDk8aLB,,,,,,,
3624,No,1,No Rating,I Love My Friends - Armin van Buuren & Avian Grays Remix,Steve Aoki,Icona Pop,AVIAN GRAYS,Armin van Buuren,,,,,,,2020,2020-05-01,Unknown,179121,I Love My Friends (Armin van Buuren & Avian Grays Remix),33,0.717,0.775,1,-3.487,0,0.0526,0.0301,0.000158,0.3,0.236,128.024,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:77AiFEVeAVj2ORpC85QVJs,spotify:artist:1VBflYyxBhnDc9uVib98rw,spotify:artist:6StTE02qIwbcJjGEDSZgg5,spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,,,,,,
3627,No,1,No Rating,Maldad (with Maluma),Steve Aoki,Maluma,,,,,,,,,2020,2020-01-17,Unknown,168159,Maldad (with Maluma),56,0.598,0.809,1,-4.168,1,0.138,0.00179,8.41E-05,0.259,0.653,104.784,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:77AiFEVeAVj2ORpC85QVJs,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,,,,,,,,
3630,No,1,No Rating,Tarantino (feat. STARX),Steve Aoki,Timmy Trumpet,STARX,,,,,,,,2020,2020-09-30,Unknown,199000,Tarantino (feat. STARX),55,0.523,0.931,1,-3.512,0,0.099,0.00107,0.399,0.341,0.244,170,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:77AiFEVeAVj2ORpC85QVJs,spotify:artist:0CbeG1224FS58EUx4tPevZ,spotify:artist:4UOilbWidQsH04ErH1yrmp,,,,,,,
3767,No,1,No Rating,Jalebi Baby,Tesher,,,,,,,,,,2020,2020-11-13,Unknown,189375,Jalebi Baby,76,0.68,0.895,2,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:49YbNTLaaAbZHLtDI2aPGL,,,,,,,,,
3903,No,1,No Rating,Monday - The Glitch Mob Remix,The Glitch Mob,Nalepa,,,,,,,,,2020,2020-12-04,Unknown,387526,Drink the Sea (10 Year Anniversary Deluxe Edition),39,0.71,0.837,10,-3.088,0,0.0957,0.00325,0.802,0.157,0.385,95.011,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,spotify:artist:6I5E7fruy1VfJQQPONSYra,,,,,,,,
4108,No,1,No Rating,My Frequency (feat. RebMoe),Tiësto,7 Skies,RebMoe,,,,,,,,2020,2020-01-24,Unknown,141397,My Frequency (feat. RebMoe),50,0.733,0.894,10,-4.761,1,0.124,0.0196,5.70E-05,0.619,0.488,125.982,spotify:track:4VsMart0lkjUtyQnmxloK6,,,,,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,spotify:artist:2mmqhYDTD0weseyXUf1QJ5,spotify:artist:1DNFG0VEHD2Vk5ESUEPuOM,,,,,,,
